G,DATE,AGE,TEAM,WHERE,OP,RES,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
13, 2019-11-18, 22-344,TOR,, CHO, W (+36), 0, 6:22,1,2, .500, 0,1,.000,0,0,, 0,4,4,0, 1, 0,1,3, 2
14, 2019-11-20, 22-346,TOR,, ORL, W (+16), 0, 1:26,0,0, , 0,0,,0,0,, 0,0,0,0, 0, 0,0,0, 0
19, 2019-12-01, 22-357,TOR,, UTA, W (+20), 0, 1:41,0,3, .000, 0,0,,2,2,1.000, 2,1,3,0, 0, 0,0,2, 2
26, 2019-12-16, 23-007,TOR,, CLE, W (+20), 0, 1:52,0,0, , 0,0,,0,0,, 0,0,0,0, 0, 0,0,1, 0
