G,DATE,AGE,TEAM,WHERE,OP,RES,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
24, 2019-12-08, 19-013,LAL,, MIN, W (+17), 0, 2:28,0,1, .000, 0,1,.000,0,0,, 0,0,0,1, 0, 0,0,0, 0
30, 2019-12-22, 19-027,LAL,, DEN, L (-24), 0, 2:51,0,0, , 0,0,,0,0,, 0,0,0,1, 1, 0,0,0, 0
