G,DATE,AGE,TEAM,WHERE,OP,RES,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2, 2019-10-26, 24-118,ATL,, ORL, W (+4), 0, 10:37,2,2, 1.000, 0,0,,0,0,, 0,0,0,0, 0, 1,0,3, 4
3, 2019-10-28, 24-120,ATL,, PHI, L (-2), 0, 5:52,1,1, 1.000, 0,0,,1,2,.500, 0,0,0,0, 1, 0,0,4, 3
4, 2019-10-29, 24-121,ATL,@, MIA, L (-15), 0, 7:49,1,1, 1.000, 1,1,1.000,0,0,, 1,0,1,0, 1, 1,0,1, 3
5, 2019-10-31, 24-123,ATL,, MIA, L (-9), 0, 16:23,1,3, .333, 0,0,,2,2,1.000, 1,3,4,0, 0, 0,0,0, 4
6, 2019-11-05, 24-128,ATL,, SAS, W (+8), 0, 18:24,2,3, .667, 0,0,,0,0,, 1,4,5,2, 1, 1,1,6, 4
7, 2019-11-06, 24-129,ATL,, CHI, L (-20), 0, 14:16,1,1, 1.000, 0,0,,0,0,, 0,3,3,0, 0, 0,0,2, 2
8, 2019-11-08, 24-131,ATL,, SAC, L (-12), 0, 14:41,4,6, .667, 0,1,.000,0,2,.000, 1,0,1,0, 0, 0,2,2, 8
9, 2019-11-10, 24-133,ATL,@, POR, L (-11), 0, 24:05,4,7, .571, 0,0,,0,0,, 4,3,7,1, 1, 1,0,2, 8
10, 2019-11-12, 24-135,ATL,@, DEN, W (+4), 1, 19:45,4,5, .800, 0,0,,0,0,, 1,2,3,2, 0, 1,0,2, 8
11, 2019-11-14, 24-137,ATL,@, PHO, L (-16), 1, 18:53,7,8, .875, 0,0,,0,0,, 4,4,8,1, 2, 1,5,5, 14
12, 2019-11-16, 24-139,ATL,@, LAC, L (-49), 1, 23:27,4,7, .571, 0,0,,3,4,.750, 2,1,3,0, 1, 4,2,6, 11
13, 2019-11-17, 24-140,ATL,@, LAL, L (-21), 1, 25:44,1,3, .333, 1,1,1.000,1,2,.500, 1,3,4,3, 1, 1,0,3, 4
14, 2019-11-20, 24-143,ATL,, MIL, L (-8), 1, 19:56,3,6, .500, 0,1,.000,2,2,1.000, 3,5,8,1, 0, 0,0,3, 8
15, 2019-11-22, 24-145,ATL,@, DET, L (-25), 1, 24:40,3,3, 1.000, 0,0,,7,7,1.000, 3,1,4,1, 0, 0,0,2, 13
16, 2019-11-23, 24-146,ATL,, TOR, L (-3), 1, 22:56,3,4, .750, 0,0,,0,0,, 1,0,1,1, 1, 2,0,5, 6
17, 2019-11-25, 24-148,ATL,, MIN, L (-12), 1, 18:57,3,3, 1.000, 0,0,,1,2,.500, 0,3,3,0, 0, 2,0,4, 7
18, 2019-11-27, 24-150,ATL,@, MIL, L (-9), 1, 21:24,4,6, .667, 0,0,,2,4,.500, 3,3,6,1, 0, 1,1,5, 10
19, 2019-11-29, 24-152,ATL,@, IND, L (-1), 1, 20:53,3,6, .500, 0,1,.000,0,0,, 1,4,5,0, 0, 0,1,6, 6
20, 2019-11-30, 24-153,ATL,@, HOU, L (-47), 1, 14:24,3,4, .750, 0,0,,2,3,.667, 1,0,1,1, 0, 0,0,4, 8
21, 2019-12-02, 24-155,ATL,, GSW, W (+25), 1, 25:40,6,8, .750, 0,0,,4,4,1.000, 4,4,8,1, 1, 0,2,4, 16
22, 2019-12-04, 24-157,ATL,, BRK, L (-12), 1, 28:26,8,8, 1.000, 0,0,,4,9,.444, 2,6,8,1, 0, 1,1,3, 20
23, 2019-12-08, 24-161,ATL,@, CHO, W (+15), 1, 21:14,1,3, .333, 0,0,,0,0,, 2,6,8,1, 1, 3,0,5, 2
24, 2019-12-10, 24-163,ATL,@, MIA, L (-14), 1, 13:12,0,1, .000, 0,0,,1,2,.500, 1,1,2,0, 0, 1,0,5, 1
25, 2019-12-11, 24-164,ATL,@, CHI, L (-34), 1, 13:55,5,6, .833, 0,0,,0,0,, 1,2,3,0, 0, 1,1,4, 10
26, 2019-12-13, 24-166,ATL,, IND, L (-10), 1, 18:23,4,4, 1.000, 0,0,,1,2,.500, 2,2,4,2, 0, 1,1,2, 9
27, 2019-12-15, 24-168,ATL,, LAL, L (-5), 1, 21:09,3,4, .750, 0,0,,4,4,1.000, 0,3,3,0, 0, 1,0,2, 10
28, 2019-12-17, 24-170,ATL,@, NYK, L (-23), 1, 9:13,0,1, .000, 0,0,,2,2,1.000, 2,1,3,0, 0, 0,0,1, 2
31, 2019-12-23, 24-176,ATL,@, CLE, L (-3), 0, 8:35,0,1, .000, 0,0,,0,0,, 1,0,1,0, 0, 1,0,2, 0
32, 2019-12-27, 24-180,ATL,, MIL, L (-26), 0, 18:56,1,5, .200, 0,1,.000,0,0,, 3,1,4,1, 1, 2,1,1, 2
33, 2019-12-28, 24-181,ATL,@, CHI, L (-35), 0, 11:16,1,1, 1.000, 0,0,,0,0,, 1,2,3,1, 1, 0,0,0, 2
34, 2019-12-30, 24-183,ATL,@, ORL, W (+8), 0, 4:35,1,1, 1.000, 0,0,,0,0,, 1,0,1,0, 0, 0,0,1, 2
