G,DATE,AGE,TEAM,WHERE,OP,RES,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1, 2019-10-23, 26-310,SAC,@, PHO, L (-29), 1, 31:10,10,19, .526, 6,12,.500,2,2,1.000, 2,3,5,2, 0, 0,5,2, 28
2, 2019-10-25, 26-312,SAC,, POR, L (-10), 1, 31:39,7,18, .389, 4,11,.364,3,3,1.000, 1,4,5,1, 0, 0,3,3, 21
3, 2019-10-26, 26-313,SAC,@, UTA, L (-32), 1, 20:00,1,7, .143, 1,3,.333,0,0,, 0,2,2,0, 0, 0,1,0, 3
4, 2019-10-28, 26-315,SAC,, DEN, L (-7), 1, 33:52,2,13, .154, 1,6,.167,0,0,, 1,3,4,4, 1, 2,5,5, 5
5, 2019-10-30, 26-317,SAC,, CHO, L (-7), 1, 37:40,8,22, .364, 7,16,.438,0,0,, 0,1,1,4, 2, 0,2,4, 23
6, 2019-11-01, 26-319,SAC,, UTA, W (+1), 1, 29:45,9,16, .563, 0,5,.000,0,0,, 1,4,5,1, 1, 0,4,3, 18
7, 2019-11-03, 26-321,SAC,@, NYK, W (+21), 1, 30:29,8,16, .500, 5,11,.455,1,3,.333, 0,4,4,1, 1, 1,1,3, 22
8, 2019-11-06, 26-324,SAC,@, TOR, L (-4), 1, 31:40,7,16, .438, 5,7,.714,2,2,1.000, 1,7,8,0, 1, 1,2,2, 21
9, 2019-11-08, 26-326,SAC,@, ATL, W (+12), 1, 25:54,9,17, .529, 3,8,.375,1,1,1.000, 1,4,5,1, 0, 1,2,1, 22
10, 2019-11-12, 26-330,SAC,, POR, W (+8), 1, 37:00,7,21, .333, 2,11,.182,4,4,1.000, 1,3,4,1, 0, 0,3,2, 20
11, 2019-11-15, 26-333,SAC,@, LAL, L (-2), 1, 37:50,6,15, .400, 6,14,.429,3,3,1.000, 3,5,8,3, 1, 0,5,4, 21
12, 2019-11-17, 26-335,SAC,, BOS, W (+1), 1, 38:21,14,24, .583, 7,12,.583,0,0,, 1,5,6,2, 4, 1,3,1, 35
13, 2019-11-19, 26-337,SAC,, PHO, W (+4), 1, 28:40,3,14, .214, 1,7,.143,5,6,.833, 0,5,5,4, 1, 0,1,5, 12
14, 2019-11-22, 26-340,SAC,@, BRK, L (-19), 1, 32:13,6,15, .400, 1,8,.125,3,3,1.000, 0,1,1,5, 0, 0,4,3, 16
